,ORF,sampleName,ID,Patient,Genotype,Strain,HPI,GeneName,TPM,log10,Old name,ABC,CIDR,CIDRa
2880,PF3D7_1200100,AA1301_3D7,AA13_3D7,AA13,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",14.983089000000001,1.175601359248343,PFL0005w,B,a2.2,2
2881,PF3D7_1200100,AA1302_3D7,AA13_3D7,AA13,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",22.752876,1.357036299981565,PFL0005w,B,a2.2,2
2882,PF3D7_1200100,AA1303_3D7,AA13_3D7,AA13,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.173315,1.3047772699486155,PFL0005w,B,a2.2,2
2883,PF3D7_1200100,AA1304_3D7,AA13_3D7,AA13,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",41.722938,1.6203748825028705,PFL0005w,B,a2.2,2
2884,PF3D7_1200100,AA1305_3D7,AA13_3D7,AA13,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",35.320795000000004,1.5480304701101597,PFL0005w,B,a2.2,2
2885,PF3D7_1200100,AA1306_3D7,AA13_3D7,AA13,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",36.074677,1.557202451262534,PFL0005w,B,a2.2,2
2886,PF3D7_1200100,AA1307_3D7,AA13_3D7,AA13,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.863492,1.395562123896455,PFL0005w,B,a2.2,2
2887,PF3D7_1200100,AA1308_3D7,AA13_3D7,AA13,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",26.614335999999998,1.4251156354483476,PFL0005w,B,a2.2,2
2888,PF3D7_1200100,AA1309_3D7,AA13_3D7,AA13,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",18.615648999999998,1.2698781816882,PFL0005w,B,a2.2,2
2889,PF3D7_1200100,AA1310_3D7,AA13_3D7,AA13,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",16.491332,1.2172557348978497,PFL0005w,B,a2.2,2
2890,PF3D7_1200100,AA1311_3D7,AA13_3D7,AA13,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.857342000000003,1.3954546876021514,PFL0005w,B,a2.2,2
2891,PF3D7_1200100,AA1312_3D7,AA13_3D7,AA13,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",25.910885,1.4134822467971935,PFL0005w,B,a2.2,2
2892,PF3D7_1200100,AA1313_3D7,AA13_3D7,AA13,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",26.066251,1.4160785728985366,PFL0005w,B,a2.2,2
2893,PF3D7_1200100,AA1314_3D7,AA13_3D7,AA13,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",28.818315000000002,1.4596685841256016,PFL0005w,B,a2.2,2
2894,PF3D7_1200100,AA1315_3D7,AA13_3D7,AA13,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",19.863222,1.298049696491943,PFL0005w,B,a2.2,2
2895,PF3D7_1200100,AA1316_3D7,AA13_3D7,AA13,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",19.464328,1.2892394144281993,PFL0005w,B,a2.2,2
2896,PF3D7_1200100,AA1701_3D7,AA17_3D7,AA17,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",15.097064000000001,1.178892496129117,PFL0005w,B,a2.2,2
2897,PF3D7_1200100,AA1702_3D7,AA17_3D7,AA17,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",27.847596999999997,1.4447877253745292,PFL0005w,B,a2.2,2
2898,PF3D7_1200100,AA1703_3D7,AA17_3D7,AA17,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",31.556714000000003,1.4990917738160117,PFL0005w,B,a2.2,2
2899,PF3D7_1200100,AA1704_3D7,AA17_3D7,AA17,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",40.363496000000005,1.6059887747044894,PFL0005w,B,a2.2,2
2900,PF3D7_1200100,AA1705_3D7,AA17_3D7,AA17,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",40.054876,1.6026553916061848,PFL0005w,B,a2.2,2
2901,PF3D7_1200100,AA1706_3D7,AA17_3D7,AA17,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",41.909068,1.6223080028296024,PFL0005w,B,a2.2,2
2902,PF3D7_1200100,AA1707_3D7,AA17_3D7,AA17,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",33.922907,1.530493061743965,PFL0005w,B,a2.2,2
2903,PF3D7_1200100,AA1708_3D7,AA17_3D7,AA17,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",29.42605,1.468731968578177,PFL0005w,B,a2.2,2
2904,PF3D7_1200100,AA1709_3D7,AA17_3D7,AA17,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.056739999999998,1.3812367744611702,PFL0005w,B,a2.2,2
2905,PF3D7_1200100,AA1710_3D7,AA17_3D7,AA17,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",21.039613,1.3230377471969945,PFL0005w,B,a2.2,2
2906,PF3D7_1200100,AA1711_3D7,AA17_3D7,AA17,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.771013,1.3939437672364006,PFL0005w,B,a2.2,2
2907,PF3D7_1200100,AA1712_3D7,AA17_3D7,AA17,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",29.367639,1.4678690329889987,PFL0005w,B,a2.2,2
2908,PF3D7_1200100,AA1713_3D7,AA17_3D7,AA17,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",35.278375,1.5475085723558548,PFL0005w,B,a2.2,2
2909,PF3D7_1200100,AA1714_3D7,AA17_3D7,AA17,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",30.889631,1.4898127203564522,PFL0005w,B,a2.2,2
2910,PF3D7_1200100,AA1715_3D7,AA17_3D7,AA17,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",18.076841,1.257122538078669,PFL0005w,B,a2.2,2
2911,PF3D7_1200100,AA1716_3D7,AA17_3D7,AA17,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",15.703885000000001,1.196007106252655,PFL0005w,B,a2.2,2
2912,PF3D7_1200100,AS1501_3D7,AS15_3D7,AS15,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",21.124531,1.3247870756632418,PFL0005w,B,a2.2,2
2913,PF3D7_1200100,AS1502_3D7,AS15_3D7,AS15,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",23.707945000000002,1.374893911049509,PFL0005w,B,a2.2,2
2914,PF3D7_1200100,AS1503_3D7,AS15_3D7,AS15,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",32.045907,1.5057725679943765,PFL0005w,B,a2.2,2
2915,PF3D7_1200100,AS1504_3D7,AS15_3D7,AS15,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",38.516925,1.5856516079219023,PFL0005w,B,a2.2,2
2916,PF3D7_1200100,AS1505_3D7,AS15_3D7,AS15,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",40.871996,1.6114258471713196,PFL0005w,B,a2.2,2
2917,PF3D7_1200100,AS1506_3D7,AS15_3D7,AS15,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",38.909644,1.5900572572868357,PFL0005w,B,a2.2,2
2918,PF3D7_1200100,AS1507_3D7,AS15_3D7,AS15,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",32.585545,1.5130249890576664,PFL0005w,B,a2.2,2
2919,PF3D7_1200100,AS1508_3D7,AS15_3D7,AS15,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",27.861777000000004,1.4450088118971092,PFL0005w,B,a2.2,2
2920,PF3D7_1200100,AS1509_3D7,AS15_3D7,AS15,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.819009,1.3184600529326949,PFL0005w,B,a2.2,2
2921,PF3D7_1200100,AS1510_3D7,AS15_3D7,AS15,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.810095,1.3182740628104548,PFL0005w,B,a2.2,2
2922,PF3D7_1200100,AS1511_3D7,AS15_3D7,AS15,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",18.781129999999997,1.273721718814051,PFL0005w,B,a2.2,2
2923,PF3D7_1200100,AS1512_3D7,AS15_3D7,AS15,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.838206,1.318860327015313,PFL0005w,B,a2.2,2
2924,PF3D7_1200100,AS1513_3D7,AS15_3D7,AS15,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",33.461358000000004,1.5245435624464168,PFL0005w,B,a2.2,2
2925,PF3D7_1200100,AS1514_3D7,AS15_3D7,AS15,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",29.047349,1.4631065027433146,PFL0005w,B,a2.2,2
2926,PF3D7_1200100,AS1515_3D7,AS15_3D7,AS15,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",17.101532000000002,1.2330350173713338,PFL0005w,B,a2.2,2
2927,PF3D7_1200100,AS1516_3D7,AS15_3D7,AS15,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",21.573785,1.3339263463268105,PFL0005w,B,a2.2,2
2928,PF3D7_1200100,AS1601_3D7,AS16_3D7,AS16,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",20.319167999999998,1.3079059211115611,PFL0005w,B,a2.2,2
2929,PF3D7_1200100,AS1602_3D7,AS16_3D7,AS16,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",25.515838000000002,1.4068098361524544,PFL0005w,B,a2.2,2
2930,PF3D7_1200100,AS1603_3D7,AS16_3D7,AS16,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",33.737503000000004,1.5281129361828283,PFL0005w,B,a2.2,2
2931,PF3D7_1200100,AS1604_3D7,AS16_3D7,AS16,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",44.297399,1.6463782266043334,PFL0005w,B,a2.2,2
2932,PF3D7_1200100,AS1605_3D7,AS16_3D7,AS16,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",36.781527000000004,1.5656297551877532,PFL0005w,B,a2.2,2
2933,PF3D7_1200100,AS1606_3D7,AS16_3D7,AS16,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",33.837428,1.5293973446784974,PFL0005w,B,a2.2,2
2934,PF3D7_1200100,AS1607_3D7,AS16_3D7,AS16,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",35.126441,1.54563414944016,PFL0005w,B,a2.2,2
2935,PF3D7_1200100,AS1608_3D7,AS16_3D7,AS16,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",26.644879,1.4256137523588173,PFL0005w,B,a2.2,2
2936,PF3D7_1200100,AS1609_3D7,AS16_3D7,AS16,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.488028,1.3889538131687678,PFL0005w,B,a2.2,2
2937,PF3D7_1200100,AS1610_3D7,AS16_3D7,AS16,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",21.277673999999998,1.3279241506823647,PFL0005w,B,a2.2,2
2938,PF3D7_1200100,AS1611_3D7,AS16_3D7,AS16,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",23.771587,1.3760581763573683,PFL0005w,B,a2.2,2
2939,PF3D7_1200100,AS1612_3D7,AS16_3D7,AS16,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",25.771853,1.4111456455102969,PFL0005w,B,a2.2,2
2940,PF3D7_1200100,AS1613_3D7,AS16_3D7,AS16,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",31.225503999999997,1.494509456898932,PFL0005w,B,a2.2,2
2941,PF3D7_1200100,AS1614_3D7,AS16_3D7,AS16,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",29.050159999999998,1.4631485287031394,PFL0005w,B,a2.2,2
2942,PF3D7_1200100,AS1615_3D7,AS16_3D7,AS16,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",21.685966,1.3361787725362193,PFL0005w,B,a2.2,2
2943,PF3D7_1200100,AS1616_3D7,AS16_3D7,AS16,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",22.01309,1.342681009193867,PFL0005w,B,a2.2,2
2944,PF3D7_1219300,AA1301_3D7,AA13_3D7,AA13,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.771272,0.7612715430862309,PFL0935c,B,a3.4,3
2945,PF3D7_1219300,AA1302_3D7,AA13_3D7,AA13,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",16.505765,1.2176356575714748,PFL0935c,B,a3.4,3
2946,PF3D7_1219300,AA1303_3D7,AA13_3D7,AA13,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",14.902789000000002,1.1732675525708516,PFL0935c,B,a3.4,3
2947,PF3D7_1219300,AA1304_3D7,AA13_3D7,AA13,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",35.738005,1.5531303052576522,PFL0935c,B,a3.4,3
2948,PF3D7_1219300,AA1305_3D7,AA13_3D7,AA13,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",32.713105,1.514721767615286,PFL0935c,B,a3.4,3
2949,PF3D7_1219300,AA1306_3D7,AA13_3D7,AA13,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",36.424638,1.5613952443024623,PFL0935c,B,a3.4,3
2950,PF3D7_1219300,AA1307_3D7,AA13_3D7,AA13,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.866498999999997,1.3956146444572843,PFL0935c,B,a3.4,3
2951,PF3D7_1219300,AA1308_3D7,AA13_3D7,AA13,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",31.758531,1.5018604058032756,PFL0935c,B,a3.4,3
2952,PF3D7_1219300,AA1309_3D7,AA13_3D7,AA13,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",16.514225,1.217858197396429,PFL0935c,B,a3.4,3
2953,PF3D7_1219300,AA1310_3D7,AA13_3D7,AA13,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",10.660001,1.0277572454311221,PFL0935c,B,a3.4,3
2954,PF3D7_1219300,AA1311_3D7,AA13_3D7,AA13,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",9.338261,0.9702660080907937,PFL0935c,B,a3.4,3
2955,PF3D7_1219300,AA1312_3D7,AA13_3D7,AA13,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.2046220000000005,0.7163891931596345,PFL0935c,B,a3.4,3
2956,PF3D7_1219300,AA1313_3D7,AA13_3D7,AA13,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",1.425498,0.15396661232273368,PFL0935c,B,a3.4,3
2957,PF3D7_1219300,AA1314_3D7,AA13_3D7,AA13,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",1.195848,0.07767598152831547,PFL0935c,B,a3.4,3
2958,PF3D7_1219300,AA1315_3D7,AA13_3D7,AA13,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0.774792,-0.11081487217310249,PFL0935c,B,a3.4,3
2959,PF3D7_1219300,AA1316_3D7,AA13_3D7,AA13,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0.608978,-0.21539839644952663,PFL0935c,B,a3.4,3
2960,PF3D7_1219300,AA1701_3D7,AA17_3D7,AA17,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.05675,0.7038714831353505,PFL0935c,B,a3.4,3
2961,PF3D7_1219300,AA1702_3D7,AA17_3D7,AA17,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",21.05663,1.3233888659227726,PFL0935c,B,a3.4,3
2962,PF3D7_1219300,AA1703_3D7,AA17_3D7,AA17,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",25.948615,1.4141141824577121,PFL0935c,B,a3.4,3
2963,PF3D7_1219300,AA1704_3D7,AA17_3D7,AA17,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",34.656707,1.5397872946828417,PFL0935c,B,a3.4,3
2964,PF3D7_1219300,AA1705_3D7,AA17_3D7,AA17,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",37.046040999999995,1.5687418030380822,PFL0935c,B,a3.4,3
2965,PF3D7_1219300,AA1706_3D7,AA17_3D7,AA17,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",43.32762,1.6367648337550078,PFL0935c,B,a3.4,3
2966,PF3D7_1219300,AA1707_3D7,AA17_3D7,AA17,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",33.535314,1.5255023771096177,PFL0935c,B,a3.4,3
2967,PF3D7_1219300,AA1708_3D7,AA17_3D7,AA17,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",34.455064,1.53725306094991,PFL0935c,B,a3.4,3
2968,PF3D7_1219300,AA1709_3D7,AA17_3D7,AA17,AA,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",22.001007,1.3424425592101419,PFL0935c,B,a3.4,3
2969,PF3D7_1219300,AA1710_3D7,AA17_3D7,AA17,AA,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",12.946280999999999,1.1121450291785127,PFL0935c,B,a3.4,3
2970,PF3D7_1219300,AA1711_3D7,AA17_3D7,AA17,AA,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",6.055398,0.7821426930650807,PFL0935c,B,a3.4,3
2971,PF3D7_1219300,AA1712_3D7,AA17_3D7,AA17,AA,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",3.911496,0.5923428904611653,PFL0935c,B,a3.4,3
2972,PF3D7_1219300,AA1713_3D7,AA17_3D7,AA17,AA,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",2.0636490000000003,0.3146358313630106,PFL0935c,B,a3.4,3
2973,PF3D7_1219300,AA1714_3D7,AA17_3D7,AA17,AA,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",1.497503,0.17536770109950636,PFL0935c,B,a3.4,3
2974,PF3D7_1219300,AA1715_3D7,AA17_3D7,AA17,AA,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0.563385,-0.2491947201900577,PFL0935c,B,a3.4,3
2975,PF3D7_1219300,AA1716_3D7,AA17_3D7,AA17,AA,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0.5662590000000001,-0.24698488234021482,PFL0935c,B,a3.4,3
2976,PF3D7_1219300,AS1501_3D7,AS15_3D7,AS15,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",7.5380899999999995,0.8772613183444214,PFL0935c,B,a3.4,3
2977,PF3D7_1219300,AS1502_3D7,AS15_3D7,AS15,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",15.925204,1.2020850043045217,PFL0935c,B,a3.4,3
2978,PF3D7_1219300,AS1503_3D7,AS15_3D7,AS15,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.177179000000002,1.3834056258793526,PFL0935c,B,a3.4,3
2979,PF3D7_1219300,AS1504_3D7,AS15_3D7,AS15,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",30.453090000000003,1.483631365995613,PFL0935c,B,a3.4,3
2980,PF3D7_1219300,AS1505_3D7,AS15_3D7,AS15,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",41.037178000000004,1.613177488040246,PFL0935c,B,a3.4,3
2981,PF3D7_1219300,AS1506_3D7,AS15_3D7,AS15,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",38.945172,1.5904536262262754,PFL0935c,B,a3.4,3
2982,PF3D7_1219300,AS1507_3D7,AS15_3D7,AS15,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",32.667131,1.514110994114809,PFL0935c,B,a3.4,3
2983,PF3D7_1219300,AS1508_3D7,AS15_3D7,AS15,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",30.099096999999997,1.4785534665639497,PFL0935c,B,a3.4,3
2984,PF3D7_1219300,AS1509_3D7,AS15_3D7,AS15,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",17.989303,1.2550143368242637,PFL0935c,B,a3.4,3
2985,PF3D7_1219300,AS1510_3D7,AS15_3D7,AS15,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",13.485432000000001,1.12986486344824,PFL0935c,B,a3.4,3
2986,PF3D7_1219300,AS1511_3D7,AS15_3D7,AS15,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",7.481283,0.8739760834311936,PFL0935c,B,a3.4,3
2987,PF3D7_1219300,AS1512_3D7,AS15_3D7,AS15,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",4.345674,0.6380571436799888,PFL0935c,B,a3.4,3
2988,PF3D7_1219300,AS1513_3D7,AS15_3D7,AS15,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",2.7763459999999998,0.4434735887737984,PFL0935c,B,a3.4,3
2989,PF3D7_1219300,AS1514_3D7,AS15_3D7,AS15,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",1.8105069999999999,0.2578002082778558,PFL0935c,B,a3.4,3
2990,PF3D7_1219300,AS1515_3D7,AS15_3D7,AS15,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0.737522,-0.13222502031780314,PFL0935c,B,a3.4,3
2991,PF3D7_1219300,AS1516_3D7,AS15_3D7,AS15,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",0.879237,-0.0558940442450293,PFL0935c,B,a3.4,3
2992,PF3D7_1219300,AS1601_3D7,AS16_3D7,AS16,AS,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",7.784213,0.8912147110551345,PFL0935c,B,a3.4,3
2993,PF3D7_1219300,AS1602_3D7,AS16_3D7,AS16,AS,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",16.923861,1.2284994497022204,PFL0935c,B,a3.4,3
2994,PF3D7_1219300,AS1603_3D7,AS16_3D7,AS16,AS,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.275788000000002,1.3851733361494485,PFL0935c,B,a3.4,3
2995,PF3D7_1219300,AS1604_3D7,AS16_3D7,AS16,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",35.688373,1.5525267493221955,PFL0935c,B,a3.4,3
2996,PF3D7_1219300,AS1605_3D7,AS16_3D7,AS16,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",34.505727,1.5378911819742227,PFL0935c,B,a3.4,3
2997,PF3D7_1219300,AS1606_3D7,AS16_3D7,AS16,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",33.786542,1.5287437446849659,PFL0935c,B,a3.4,3
2998,PF3D7_1219300,AS1607_3D7,AS16_3D7,AS16,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",36.268122,1.5595250679555908,PFL0935c,B,a3.4,3
2999,PF3D7_1219300,AS1608_3D7,AS16_3D7,AS16,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",28.582359999999998,1.4560980849399934,PFL0935c,B,a3.4,3
3000,PF3D7_1219300,AS1609_3D7,AS16_3D7,AS16,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",22.361645000000003,1.3495037485947385,PFL0935c,B,a3.4,3
3001,PF3D7_1219300,AS1610_3D7,AS16_3D7,AS16,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",12.817914,1.10781735341978,PFL0935c,B,a3.4,3
3002,PF3D7_1219300,AS1611_3D7,AS16_3D7,AS16,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",7.526077000000001,0.8765686573141722,PFL0935c,B,a3.4,3
3003,PF3D7_1219300,AS1612_3D7,AS16_3D7,AS16,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",4.714057,0.6733948294899186,PFL0935c,B,a3.4,3
3004,PF3D7_1219300,AS1613_3D7,AS16_3D7,AS16,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",4.389259,0.6423912083118424,PFL0935c,B,a3.4,3
3005,PF3D7_1219300,AS1614_3D7,AS16_3D7,AS16,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",2.702172,0.43171298949484194,PFL0935c,B,a3.4,3
3006,PF3D7_1219300,AS1615_3D7,AS16_3D7,AS16,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",1.525874,0.18351867296095054,PFL0935c,B,a3.4,3
3007,PF3D7_1219300,AS1616_3D7,AS16_3D7,AS16,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",1.374316,0.1380866026488868,PFL0935c,B,a3.4,3
3008,PF3D7_0808700,AA1301_3D7,AA13_3D7,AA13,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",4.732302,0.6750724520903905,PF08_0106,BC,a3.1,3
3009,PF3D7_0808700,AA1302_3D7,AA13_3D7,AA13,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",8.378554,0.9231690730445904,PF08_0106,BC,a3.1,3
3010,PF3D7_0808700,AA1303_3D7,AA13_3D7,AA13,AA,3D7,9,"erythrocyte membrane protein 1, PfEMP1 (VAR)",8.24531,0.9162069885140104,PF08_0106,BC,a3.1,3
3011,PF3D7_0808700,AA1304_3D7,AA13_3D7,AA13,AA,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",24.210875,1.3840104854683621,PF08_0106,BC,a3.1,3
3012,PF3D7_0808700,AA1305_3D7,AA13_3D7,AA13,AA,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",26.167391000000002,1.417760423794349,PF08_0106,BC,a3.1,3
3013,PF3D7_0808700,AA1306_3D7,AA13_3D7,AA13,AA,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",30.244073999999998,1.4806402920059845,PF08_0106,BC,a3.1,3
3014,PF3D7_0808700,AA1307_3D7,AA13_3D7,AA13,AA,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",21.524641,1.3329359167798531,PF08_0106,BC,a3.1,3
3015,PF3D7_0808700,AA1308_3D7,AA13_3D7,AA13,AA,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",22.906594000000002,1.359960518391835,PF08_0106,BC,a3.1,3
